
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
239 - 252, <Person>
'188928 - 188932, <Location> : Cuba' == '188928 - 188932, <Org> : Cuba'
'192356 - 192376, <Location> : City of Little Falls' == '192356 - 192376, <Org> : City of Little Falls'
'192913 - 192930, <Location> : Dutch East Indies' == '192919 - 192930, <Event> : East Indies'
'193035 - 193058, <Location> : Netherlands East Indies' == '193035 - 193069, <Org> : Netherlands East Indies government'
'193933 - 193944, <Location> : Netherlands' == '193933 - 193944, <Org> : Netherlands'
'194026 - 194038, <Location> : East Germany' == '194026 - 194038, <Org> : East Germany'
'199743 - 199758, <Location> : Electric Avenue' == '199743 - 199758, <Org> : Electric Avenue'
'201283 - 201299, <Location> : Bakken Formation' == '201283 - 201299, <Person> : Bakken Formation'
'201306 - 201322, <Location> : Elm Coulee Field' == '201306 - 201322, <Person> : Elm Coulee Field'
'201329 - 201335, <Location> : Bakken' == '201329 - 201335, <Person> : Bakken'
'201653 - 201663, <Location> : Elm Coulee' == '201653 - 201663, <Person> : Elm Coulee'
'201874 - 201884, <Location> : Elm Coulee' == '201874 - 201884, <Person> : Elm Coulee'
'202494 - 202501, <Location> : Ervenik' == '<NULL>'
'202523 - 202537, <Location> : абаВаЕаНаИаК' == '<NULL>'
'203862 - 203869, <Location> : Bangkok' == '203862 - 203923, <Org> : Bangkok - Chiang Mai and Train No. 2 for Chiang Mai - Bangkok'
'203872 - 203882, <Location> : Chiang Mai' == '203862 - 203923, <Org> : Bangkok - Chiang Mai and Train No. 2 for Chiang Mai - Bangkok'
'203903 - 203913, <Location> : Chiang Mai' == '203862 - 203923, <Org> : Bangkok - Chiang Mai and Train No. 2 for Chiang Mai - Bangkok'
'203916 - 203923, <Location> : Bangkok' == '203862 - 203923, <Org> : Bangkok - Chiang Mai and Train No. 2 for Chiang Mai - Bangkok'
'204099 - 204106, <Location> : Bangkok' == '204084 - 204119, <Org> : Train Number 1 Bangkok - Chiang Mai'
'204109 - 204119, <Location> : Chiang Mai' == '204084 - 204119, <Org> : Train Number 1 Bangkok - Chiang Mai'
'204170 - 204180, <Location> : Chiang Mai' == '204155 - 204190, <Org> : Train Number 2 Chiang Mai - Bangkok'
'204183 - 204190, <Location> : Bangkok' == '204155 - 204190, <Org> : Train Number 2 Chiang Mai - Bangkok'
'208355 - 208383, <Location> : Huntington Metrorail Station' == '208355 - 208383, <Org> : Huntington Metrorail Station'
'208896 - 208911, <Location> : State Route 267' == '208896 - 208911, <Org> : State Route 267'
'208918 - 208934, <Location> : Dulles Toll Road' == '208918 - 208934, <Org> : Dulles Toll Road'
'209005 - 209021, <Location> : Washington Metro' == '209005 - 209021, <Org> : Washington Metro'
'209245 - 209261, <Location> : Washington Metro' == '209245 - 209261, <Org> : Washington Metro'
'209383 - 209392, <Location> : Metrorail' == '<NULL>'
'209604 - 209613, <Location> : Metrorail' == '<NULL>'
'209964 - 209972, <Location> : Fairmont' == '209964 - 209972, <Org> : Fairmont'
'<NULL>' == '211341 - 211348, <Location> : Russian'

<!-- ++++++++++#RDF Entities Errors#+++++++++++++ -->
